SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandAreaSurveyed,IslandTotalCount,SurveyType,IslandQuads,QuadratsSampled
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-06-27,33,0.165,0.1805,0.0285,200,40,2012-07-23,0.0495,0.1323,0.0066,2000,99,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-06-27,42,0.21,0.2933,0.0464,200,40,2012-07-23,0.106,0.4495,0.0225,2000,212,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-06-27,51,0.255,0.4707,0.0744,200,40,2012-07-23,0.0255,0.1659,0.0083,2000,51,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-06-27,343,1.715,2.0626,0.3261,200,40,2012-07-23,0.1715,0.8253,0.0413,2000,343,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-06-27,24,0.12,0.1682,0.0266,200,40,2012-07-23,0.2465,0.3751,0.0188,2000,493,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2012,2012-06-27,0,0,0,0,200,40,2012-07-23,0.0085,0.0451,0.0023,2000,17,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-09-18,25,0.125,0.1794,0.0284,200,40,2013-07-30,0.0635,0.1793,0.009,2000,127,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2013,2013-09-18,99,0.495,0.4641,0.0734,200,40,2013-07-30,0.1185,0.3904,0.0195,2000,237,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-09-18,9,0.045,0.1154,0.0182,200,40,2013-07-30,0.0045,0.0385,0.0019,2000,9,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-09-18,2214,11.07,11.3874,1.8005,200,40,2013-07-30,1.1095,4.871,0.2435,2000,2219,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-09-18,30,0.15,0.2063,0.0326,200,40,2013-07-30,0.1815,0.3398,0.017,2000,363,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2013,2013-09-18,1,0.005,0.0316,0.005,200,40,2013-07-30,0.009,0.0461,0.0023,2000,18,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2014,2014-06-24,69,0.345,0.3071,0.0486,200,40,2014-07-19,0.054,0.169,0.0084,2000,108,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2014,2014-06-24,53,0.265,0.4949,0.0782,200,40,2014-07-19,0.1195,0.5816,0.0291,2000,239,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2014,2014-06-24,234,1.17,1.5914,0.2516,200,40,2014-07-19,0.131,0.6176,0.0309,2000,262,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2014,2014-06-24,681,3.405,5.4066,0.8549,200,40,2014-07-19,0.832,5.2346,0.2617,2000,1664,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-06-24,1,0.005,0.0316,0.005,200,40,2014-07-19,0.001,0.0141,7e-4,2000,2,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2014,2014-06-24,1,0.005,0.0316,0.005,200,40,2014-07-19,5e-4,0.01,5e-4,2000,1,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-05-28,58,0.29,0.3003,0.0475,200,40,2015-07-29,0.0555,0.1863,0.0093,2000,111,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2015,2015-05-28,14,0.07,0.1728,0.0273,200,40,2015-07-29,0.1145,0.3531,0.0177,2000,229,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2015,2015-05-28,1175,5.875,7.0949,1.1218,200,40,2015-07-29,0.592,2.8339,0.1417,2000,1184,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2015,2015-05-28,349,1.745,3.2785,0.5184,200,40,2015-07-29,5.993,18.1853,0.9093,2000,11986,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-05-28,0,0,0,0,200,40,2015-07-29,0.0015,0.0173,9e-4,2000,3,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2015,2015-05-28,0,0,0,0,200,40,2015-07-29,0,0,0,2000,0,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-07-27,45,0.225,0.4106,0.0649,200,40,2016-08-14,0.0605,0.2092,0.0105,2000,121,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2016,2016-07-27,63,0.315,0.3476,0.055,200,40,2016-08-14,0.2795,0.6973,0.0349,2000,559,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2016,2016-07-27,75,0.375,0.6613,0.1046,200,40,2016-08-14,0.279,1.0395,0.052,2000,558,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2016,2016-07-27,707,3.535,6.9931,1.1057,200,40,2016-08-14,28.4715,62.4129,3.1206,2000,56943,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-07-27,0,0,0,0,200,40,2016-08-14,0,0,0,2000,0,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2016,2016-07-27,0,0,0,0,200,40,2016-08-14,0,0,0,2000,0,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-06-07,50,0.25,0.2592,0.041,200,40,2017-07-14,0.0965,0.2339,0.0117,2000,193,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2017,2017-06-07,26,0.13,0.2848,0.045,200,40,2017-07-14,0.1855,0.4985,0.0249,2000,371,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-06-07,886,4.43,4.1417,0.6549,200,40,2017-07-14,0.9375,2.277,0.1139,2000,1875,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-06-07,456,2.28,2.2816,0.3608,200,40,2017-07-14,6.3825,16.3027,0.8151,2000,12765,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-06-07,0,0,0,0,200,40,2017-07-14,0.0045,0.0297,0.0015,2000,9,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-06-07,0,0,0,0,200,40,2017-07-14,5e-4,0.01,5e-4,2000,1,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-05-23,33,0.165,0.2304,0.0364,200,40,2018-07-21,0.0995,0.2871,0.0144,2000,199,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-05-23,45,0.225,0.2871,0.0454,200,40,2018-07-21,0.6625,2.206,0.1103,2000,1325,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-05-23,251,1.255,1.2641,0.1999,200,40,2018-07-21,0.3095,1.26,0.063,2000,619,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-05-23,76,0.38,0.9379,0.1483,200,40,2018-07-21,1.9465,5.3015,0.2651,2000,3893,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-05-23,0,0,0,0,200,40,2018-07-21,0.0015,0.0173,9e-4,2000,3,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-05-23,0,0,0,0,200,40,2018-07-21,0,0,0,2000,0,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-07-09,8,0.04,0.081,0.0128,200,40,2019-07-10,0.0715,0.2076,0.0104,2000,143,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2019,2019-07-09,352,1.76,0.7702,0.1218,200,40,2019-07-10,0.491,1.0521,0.0526,2000,982,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2019,2019-07-09,13,0.065,0.219,0.0346,200,40,2019-07-10,0.3145,0.8989,0.0449,2000,629,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2019,2019-07-09,82,0.41,1.0888,0.1722,200,40,2019-07-10,10.2875,25.791,1.2895,2000,20575,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-07-09,0,0,0,0,200,40,2019-07-10,0.0015,0.0173,9e-4,2000,3,Five_Meter,NA,NA
28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2019,2019-07-09,0,0,0,0,200,40,2019-07-10,0,0,0,2000,0,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2005,2005-08-31,0,0,0,0,200,37.82,2005-08-07,0.061,0.1782,0.0089,2000,122,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2005,2005-08-31,0,0,0,0,200,37.82,2005-08-07,0.0225,0.1001,0.005,2000,45,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-08-31,10,0.05,0.0987,0.0156,200,37.82,2005-08-07,0.092,0.2011,0.0101,2000,184,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-07-20,0,0,0,0,200,37.82,2006-07-20,0.0215,0.0993,0.005,2000,43,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2006,2006-07-20,0,0,0,0,200,37.82,2006-07-20,0.0045,0.0329,0.0016,2000,9,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-07-20,22,0.11,0.1566,0.0248,200,37.82,2006-07-20,0.106,0.209,0.0104,2000,212,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-06-27,0,0,0,0,200,37.82,2007-07-31,0.058,0.17,0.0085,2000,116,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2007,2007-06-27,0,0,0,0,200,37.82,2007-07-31,0.089,0.3642,0.0182,2000,178,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-06-27,18,0.09,0.1355,0.0214,200,37.82,2007-07-31,0.099,0.1889,0.0094,2000,198,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-06-23,0,0,0,0,200,37.82,2008-07-31,0.0535,0.1603,0.008,2000,107,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2008,2008-06-23,0,0,0,0,200,37.82,2008-07-31,0.08,0.2705,0.0135,2000,160,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-06-23,29,0.145,0.1431,0.0226,200,37.82,2008-07-31,0.104,0.1813,0.0091,2000,208,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-08-31,0,0,0,0,200,37.82,2009-08-04,0.081,0.213,0.0106,2000,162,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2009,2009-08-31,0,0,0,0,200,37.82,2009-08-04,0.273,0.6852,0.0343,2000,546,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-08-31,20,0.1,0.1633,0.0258,200,37.82,2009-08-04,0.1225,0.2064,0.0103,2000,245,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-07-26,0,0,0,0,200,37.82,2010-07-23,0.0815,0.1974,0.0099,2000,163,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2010,2010-07-26,0,0,0,0,200,37.82,2010-07-23,0.2015,0.6246,0.0312,2000,403,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-07-26,0,0,0,0,200,37.82,2010-07-23,0.0055,0.0477,0.0024,2000,11,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-07-26,0,0,0,0,200,37.82,2010-07-23,0.281,2.3023,0.1151,2000,562,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-07-26,62,0.31,0.2753,0.0435,200,37.82,2010-07-23,0.1665,0.2464,0.0123,2000,333,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-06-27,0,0,0,0,200,37.82,2011-07-24,0.043,0.1356,0.0068,2000,86,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2011,2011-06-27,0,0,0,0,200,37.82,2011-07-24,0.055,0.1681,0.0084,2000,110,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-06-27,0,0,0,0,200,37.82,2011-07-24,0.5275,2.8134,0.1407,2000,1055,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-06-27,0,0,0,0,200,37.82,2011-07-24,0.5935,2.6528,0.1326,2000,1187,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-06-27,34,0.17,0.2198,0.0348,200,37.82,2011-07-24,0.2095,0.2661,0.0133,2000,419,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-05-16,0,0,0,0,200,37.82,2012-07-23,0.0495,0.1323,0.0066,2000,99,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-05-16,0,0,0,0,200,37.82,2012-07-23,0.106,0.4495,0.0225,2000,212,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-05-16,0,0,0,0,200,37.82,2012-07-23,0.0255,0.1659,0.0083,2000,51,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-05-16,0,0,0,0,200,37.82,2012-07-23,0.1715,0.8253,0.0413,2000,343,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-05-16,49,0.245,0.2148,0.034,200,37.82,2012-07-23,0.2465,0.3751,0.0188,2000,493,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2012,2012-05-16,1,0.005,0.0316,0.005,200,37.82,2012-07-23,0.0085,0.0451,0.0023,2000,17,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-06-14,0,0,0,0,200,37.82,2013-07-30,0.0635,0.1793,0.009,2000,127,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2013,2013-06-14,0,0,0,0,200,37.82,2013-07-30,0.1185,0.3904,0.0195,2000,237,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-06-14,0,0,0,0,200,37.82,2013-07-30,0.0045,0.0385,0.0019,2000,9,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-06-14,0,0,0,0,200,37.82,2013-07-30,1.1095,4.871,0.2435,2000,2219,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-06-14,19,0.095,0.1431,0.0226,200,37.82,2013-07-30,0.1815,0.3398,0.017,2000,363,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2013,2013-06-14,1,0.005,0.0316,0.005,200,37.82,2013-07-30,0.009,0.0461,0.0023,2000,18,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2014,2014-05-12,0,0,0,0,200,37.82,2014-07-19,0.054,0.169,0.0084,2000,108,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2014,2014-05-12,0,0,0,0,200,37.82,2014-07-19,0.1195,0.5816,0.0291,2000,239,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2014,2014-05-12,0,0,0,0,200,37.82,2014-07-19,0.131,0.6176,0.0309,2000,262,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2014,2014-05-12,0,0,0,0,200,37.82,2014-07-19,0.832,5.2346,0.2617,2000,1664,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-05-12,0,0,0,0,200,37.82,2014-07-19,0.001,0.0141,7e-4,2000,2,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2014,2014-05-12,0,0,0,0,200,37.82,2014-07-19,5e-4,0.01,5e-4,2000,1,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-07-27,0,0,0,0,200,37.82,2015-07-29,0.0555,0.1863,0.0093,2000,111,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2015,2015-07-27,0,0,0,0,200,37.82,2015-07-29,0.1145,0.3531,0.0177,2000,229,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2015,2015-07-27,0,0,0,0,200,37.82,2015-07-29,0.592,2.8339,0.1417,2000,1184,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2015,2015-07-27,3,0.015,0.0533,0.0084,200,37.82,2015-07-29,5.993,18.1853,0.9093,2000,11986,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-07-27,0,0,0,0,200,37.82,2015-07-29,0.0015,0.0173,9e-4,2000,3,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2015,2015-07-27,0,0,0,0,200,37.82,2015-07-29,0,0,0,2000,0,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-06-23,0,0,0,0,200,37.82,2016-08-14,0.0605,0.2092,0.0105,2000,121,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2016,2016-06-23,0,0,0,0,200,37.82,2016-08-14,0.2795,0.6973,0.0349,2000,559,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2016,2016-06-23,0,0,0,0,200,37.82,2016-08-14,0.279,1.0395,0.052,2000,558,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2016,2016-06-23,137,0.685,1.0916,0.1726,200,37.82,2016-08-14,28.4715,62.4129,3.1206,2000,56943,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-06-23,0,0,0,0,200,37.82,2016-08-14,0,0,0,2000,0,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2016,2016-06-23,0,0,0,0,200,37.82,2016-08-14,0,0,0,2000,0,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-08-07,0,0,0,0,200,37.82,2017-07-14,0.0965,0.2339,0.0117,2000,193,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2017,2017-08-07,0,0,0,0,200,37.82,2017-07-14,0.1855,0.4985,0.0249,2000,371,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-08-07,73,0.365,0.9336,0.1476,200,37.82,2017-07-14,0.9375,2.277,0.1139,2000,1875,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-08-07,825,4.125,8.0098,1.2665,200,37.82,2017-07-14,6.3825,16.3027,0.8151,2000,12765,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-08-07,0,0,0,0,200,37.82,2017-07-14,0.0045,0.0297,0.0015,2000,9,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-08-07,0,0,0,0,200,37.82,2017-07-14,5e-4,0.01,5e-4,2000,1,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-09-10,0,0,0,0,200,37.82,2018-07-21,0.0995,0.2871,0.0144,2000,199,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-09-10,0,0,0,0,200,37.82,2018-07-21,0.6625,2.206,0.1103,2000,1325,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-09-10,3,0.015,0.07,0.0111,200,37.82,2018-07-21,0.3095,1.26,0.063,2000,619,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-09-10,292,1.46,2.6144,0.4134,200,37.82,2018-07-21,1.9465,5.3015,0.2651,2000,3893,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-09-10,0,0,0,0,200,37.82,2018-07-21,0.0015,0.0173,9e-4,2000,3,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-09-10,0,0,0,0,200,37.82,2018-07-21,0,0,0,2000,0,Five_Meter,NA,NA
29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-06-05,0,0,0,0,200,37.82,2019-07-10,0.0715,0.2076,0.0104,2000,143,Five_Meter,NA,NA
