IslandCode,IslandName,Species,ScientificName,CommonName,SurveyYear,MeanSize,TotalCount,StandardError,StandardDeviation
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1989,50.3909,110,2,20.1413
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1989,130.8235,34,6,33.5184
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1989,27.5676,111,0,2.8432
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1989,66.1071,364,2,34.5101
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1989,36.0794,315,1,17.1771
AN,Anacapa Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1989,94.2,100,2,21.2337
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,1990,63.3333,3,13,21.9393
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,1990,135.963,81,3,25.0886
AN,Anacapa Island,9005,Cypraea spadicea,Chestnut Cowrie,1990,41.4835,91,1,5.1475
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,1990,107.3571,14,3,12.3638
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,1990,72.9633,109,2,22.8242
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,1990,60.5429,35,4,24.8115
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1990,62.7974,153,2,23.4673
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1990,43.3265,98,3,25.7741
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1990,125.0294,34,4,21.3108
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1990,28.0286,105,0,3.4375
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1990,74.2691,275,2,25.1428
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1990,35.6495,311,1,14.3618
AN,Anacapa Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1990,114.0714,140,2,25.1011
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,1991,130.5495,111,3,34.4657
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,1991,55.2105,19,7,29.6809
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1991,67.3966,174,2,21.1924
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1991,31.9765,170,2,27.3664
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1991,136.0526,19,6,25.3409
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1991,28.2624,141,0,4.2353
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1991,80.8581,303,1,22.309
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1991,36.568600000000004,306,1,12.6547
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,1992,121.1795,117,4,40.2434
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1992,63.8063,191,2,22.2304
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1992,30.3095,84,3,24.5259
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1992,147.4,10,8,26.2602
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1992,32.219,137,0,3.36
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1992,69.9209,455,1,31.9212
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1992,35.3787,441,1,16.026
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,1993,147.8837,86,2,22.6656
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1993,63.4494,336,1,24.3888
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1993,61.0328,61,2,12.3652
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1993,133.0714,14,14,50.5591
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1993,30.8299,194,0,2.8039
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1993,71.8768,349,1,24.6787
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1993,38.6695,233,1,14.2955
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,1994,138.9326,89,3,32.9927
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1994,68.7901,181,2,20.6876
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1994,59.5211,71,2,16.0462
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1994,152.7857,14,8,30.9346
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1994,32.5966,119,0,2.5852
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1994,75.4516,527,1,30.1561
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1994,35.5487,503,1,16.0015
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,1995,147.8772,57,2,16.7002
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1995,69.0403,149,2,23.1327
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1995,54.6087,69,2,12.712
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1995,171.8889,9,8,25.0172
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1995,32.3333,75,0,3.5729
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1995,72.4192,458,2,34.6767
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1995,24.4327,855,1,17.2755
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,1996,153.4655,58,2,17.6925
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,1996,123.5,2,0,0.7071
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1996,66.7143,133,2,23.2801
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1996,52.3256,86,2,14.8945
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1996,148.2222,18,8,33.7056
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1996,21.3025,162,0,5.9041
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1996,66.7015,546,1,33.8177
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1996,33.1836,659,1,16.0322
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,1997,146.8727,55,3,22.5142
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,1997,54.697,198,2,21.7428
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1997,73.2349,149,2,21.7294
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1997,59.2667,75,2,14.3483
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1997,152.48,25,7,36.3274
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1997,68.8558,631,1,31.2248
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1997,28.284,1229,0,14.0799
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,1998,41,12,4,13.2802
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,1998,94.2,10,9,27.864
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1998,70.9458,166,2,26.552
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1998,59.2545,55,2,17.5628
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1998,164.2,5,14,31.2762
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1998,73.2561,652,1,25.3439
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1998,38.7614,700,0,13.084
AN,Anacapa Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1998,105.7143,196,2,24.0512
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,1999,54.7059,17,4,18.5093
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,1999,74.5667,60,3,21.3751
AN,Anacapa Island,11001,Patiria miniata,Bat Star,1999,62.5789,38,2,15.2593
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,1999,105.2885,52,9,63.6668
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,1999,13.2319,263,0,4.0938
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,1999,68.5712,611,1,32.9633
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,1999,29.3269,777,1,19.0452
AN,Anacapa Island,11007,Parastichopus parvimensis,Warty Sea Cucumber,1999,101.5,120,2,24.3452
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2000,46,3,6,10.5357
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,2000,140.625,8,15,42.6412
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2000,103.4783,46,2,13.2962
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2000,55.2168,226,1,18.6291
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2000,49.5276,127,2,20.7161
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2000,175.4722,36,12,74.0326
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2000,18.101,198,0,3.4494
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2000,63.8759,685,1,36.9419
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2000,23.8945,796,1,16.7803
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2001,55.2012,169,1,18.6294
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2001,73.887,115,3,27.9742
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2001,62.4872,78,1,13.2015
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2001,197.5417,24,10,49.7725
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2001,19.4429,219,0,5.8545
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2001,66.2836,603,1,36.2321
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2001,28.3236,615,1,14.987
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2002,55.9119,193,2,21.194
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2002,77.4651,43,3,16.7664
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2002,56.1605,81,2,15.1505
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2002,167.55,20,15,69.2839
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2002,19.8976,127,0,4.7406
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2002,63.8961,616,1,31.3426
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2002,34.3212,520,1,15.0316
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2003,106.9,10,4,13.3371
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2003,56.49,200,1,17.4745
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2003,64.25,32,2,9.5512
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2003,54.3819,144,1,17.6294
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2003,131.55,20,8,37.8508
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2003,62.7404,732,1,32.2758
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2003,33.1135,608,1,14.7689
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2004,48.625,16,4,15.7008
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2004,87,2,5,7.0711
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2004,68.539,141,1,14.1338
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2004,71.3208,53,1,9.4925
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2004,78.7966,59,3,25.4286
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2004,59.5658,76,2,17.891
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2004,139.7959,49,7,47.6205
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2004,69.5025,605,1,34.4994
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2004,38.0173,578,1,15.454
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2005,50.1087,92,2,15.7567
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2005,109.8219,73,1,10.3513
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2005,59.8663,486,1,25.7293
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2005,68.8235,272,1,11.0339
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2005,84.09,211,2,32.3266
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2005,57.3514,407,1,15.57
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2005,166.4762,126,4,39.4214
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2005,23.5099,151,0,4.0313
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2005,53.787,1596,1,32.7661
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2005,28.4688,1312,0,14.8817
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2006,52.27,100,2,20.4208
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2006,103.969,129,2,20.069
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2006,59.7541,427,1,24.427
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2006,66.1058,312,1,13.4943
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2006,81.1836,305,2,31.5916
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2006,49.6774,93,0,3.745
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2006,66.2548,259,1,14.9455
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2006,169.9643,112,4,39.4295
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2006,47.0026,1526,1,30.1469
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2006,28.0883,1246,0,13.145
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2007,53.7078,154,2,19.1928
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2007,106.4,180,1,19.2254
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2007,66.7105,449,1,22.6648
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2007,66.9023,307,1,15.9463
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2007,82.1731,208,2,31.576
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2007,49,98,0,4.1393
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2007,57.3264,288,1,17.9019
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2007,160.6512,129,5,53.2448
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2007,46.4056,1440,1,30.1943
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2007,26.9294,1487,0,12.6146
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2008,54.0746,134,2,19.4131
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2008,102.4412,68,3,20.9259
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2008,67.5934,423,1,23.7436
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2008,70.2946,258,1,19.239
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2008,75.2195,246,2,31.9147
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2008,50.375,88,0,4.1226
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2008,64.3619,362,1,15.9276
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2008,151.4678,171,4,51.8216
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2008,19.2302,278,0,6.1882
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2008,49.2038,1541,1,29.6075
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2008,23.3358,1507,0,11.5792
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2009,60.2111,180,2,20.8002
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2009,58.0039,255,1,18.4836
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2009,147.9693,228,3,42.8664
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2009,45.596,1562,1,26.5357
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2009,24.3285,1455,0,11.6824
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2010,59.7273,209,1,19.4878
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2010,102.4779,113,2,18.3411
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2010,64.5372,242,2,23.9191
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2010,70.4183,208,1,14.6868
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2010,77.0884,147,3,33.9363
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2010,51.24,100,0,3.7903
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2010,62.2987,308,1,20.5501
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2010,151.6839,310,2,36.0556
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2010,49.8936,1551,1,30.3717
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,26.2647,1613,0,13.7182
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2011,57.8571,252,1,20.6848
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2011,93.1633,49,3,19.0824
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2011,47.6173,162,2,23.8513
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2011,66,338,1,14.9249
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2011,85.5476,42,7,47.852
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2011,52.0887,124,0,3.3374
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2011,60.1714,280,1,16.5717
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2011,136.702,255,2,31.9249
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2011,44.6894,1713,1,30.8917
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2011,24.3431,1979,0,12.665
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2012,52.0183,164,2,20.3145
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2012,78.5854,41,4,27.8989
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2012,72.3391,115,3,31.5052
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2012,62.4152,171,1,14.994
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2012,77.2652,132,3,34.4062
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2012,49.3452,84,1,5.5046
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2012,56.1293,317,1,17.0559
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2012,127.1344,253,3,40.8394
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2012,48.2981,1429,1,31.1029
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2012,27.1961,1683,0,11.2233
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2013,53.5027,187,1,19.3894
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2013,96.0882,34,2,13.8878
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2013,80.5769,156,2,27.0209
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2013,57.3592,142,1,14.7227
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2013,82.1545,233,2,30.7085
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2013,51.5517,145,0,4.5734
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2013,61.0101,298,1,18.5468
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2013,129.1186,194,3,38.6792
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2013,48.3414,1356,1,29.8783
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2013,29.8626,1383,0,14.4948
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2014,55.1262,206,1,20.5558
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2014,91.9333,105,3,27.1167
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2014,71.8682,129,3,31.4907
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2014,58.4706,51,3,18.653
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2014,75.3797,237,2,32.3871
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2014,51.5,160,0,5.0445
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2014,60.9221,244,1,16.7034
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2014,110.3333,27,6,31.0558
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2014,50.7949,1419,1,31.1057
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2014,28.3238,1467,0,14.1084
AN,Anacapa Island,2002,Macrocystis pyrifera,Giant Kelp (Adult),2015,7.01,699,0,6.8453
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2015,52.3598,189,1,15.0389
AN,Anacapa Island,6006,Lophogorgia chilensis,Red Gorgonian,2015,35.1027,146,1,13.2127
AN,Anacapa Island,6007,Muricea fruticosa,Brown Gorgonian,2015,44.6522,23,4,19.7498
AN,Anacapa Island,6008,Muricea californica,California Golden Gorgonian,2015,66.2727,209,1,21.6008
AN,Anacapa Island,9003,Haliotis corrugata,Pink Abalone,2015,140.6364,11,9,29.7061
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2015,103.1594,138,2,27.56
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2015,66.6419,229,2,28.4573
AN,Anacapa Island,9008,Lithopoma gibberosa,Red Turban Snail,2015,34,1,NA,NA
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2015,54.6364,22,4,20.3319
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2015,66.1259,278,2,26.8245
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2015,51.2,85,0,4.5429
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2015,58.8538,130,1,17.059
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2015,99.9,10,7,22.9562
AN,Anacapa Island,11005,Strongylocentrotus franciscanus,Red Urchin,2015,56.7252,1299,1,27.2594
AN,Anacapa Island,11006,Strongylocentrotus purpuratus,Purple Urchin,2015,29.9681,1128,0,11.5165
AN,Anacapa Island,2002,Macrocystis pyrifera,Giant Kelp (Adult),2016,4.6945,838,0,4.7684
AN,Anacapa Island,5002,Tethya aurantia,Orange Puffball Sponge,2016,48.3778,135,1,16.3159
AN,Anacapa Island,6006,Lophogorgia chilensis,Red Gorgonian,2016,23.1087,46,2,15.1132
AN,Anacapa Island,6007,Muricea fruticosa,Brown Gorgonian,2016,38.2222,9,4,11.1555
AN,Anacapa Island,6008,Muricea californica,California Golden Gorgonian,2016,62.198,101,2,21.2485
AN,Anacapa Island,9006,Kelletia kelletii,Kellets Whelk,2016,104.2366,262,2,25.6237
AN,Anacapa Island,9007,Megastraea undosa,Wavy Turban Snail,2016,63.3065,310,1,25.7517
AN,Anacapa Island,9009,Megathura crenulata,Giant Keyhole Limpet,2016,55.7778,18,5,19.185
AN,Anacapa Island,9010,Crassedoma giganteum,Rock Scallop,2016,66.1509,265,1,24.2318
AN,Anacapa Island,9014,Tegula regina,Queen Tegula,2016,49.2857,21,1,5.1879
AN,Anacapa Island,11001,Patiria miniata,Bat Star,2016,53.7958,142,2,19.7547
AN,Anacapa Island,11002,Pisaster giganteus,Giant-spined Sea Star,2016,40,1,NA,NA
AN,Anacapa Island,11004,Lytechinus anamesus,White Urchin,2016,19.0303,99,1,5.9151
