SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanSize,TotalCount,StandardError,StandardDeviation,IslandDate,IslandTotalCount,Island_Mean,IslandSD,IslandSE,MeanDepth
10,SC,Santa Cruz Island,YB,Yellow Banks,5002,Tethya aurantia,Orange Puffball Sponge,1993,1993-06-21,45.55555555555556,27,3.1213822222846845,16.219177796517975,1993-06-21,27,45.55555555555556,16.219177796517975,3.1213822222846845,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9003,Haliotis corrugata,Pink Abalone,1993,1993-06-21,132.1,30,3.799517513228927,20.81081449631417,1993-06-21,30,132.1,20.81081449631417,3.799517513228927,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9006,Kelletia kelletii,Kellets Whelk,1993,1993-06-21,102.1875,16,1.8075768266867662,7.230307306747065,1993-06-21,43,106.65116279069767,8.898442692372273,1.1026115273443127,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,1993,1993-06-21,103.98387096774194,62,2.015998955221105,15.873991647410564,1993-06-21,339,79.50147492625369,17.121694036340696,0.8621568802722438,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9009,Megathura crenulata,Giant Keyhole Limpet,1993,1993-06-21,94.55555555555556,9,4.380402797621486,13.14120839286446,1993-06-21,140,74.77142857142857,6.407290993245731,1.110634818550349,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11001,Patiria miniata,Bat Star,1993,1993-06-21,67.25,4,3.149900792088538,6.299801584177076,1993-06-21,200,53.065,13.174313925789185,0.4454632420301365,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,1993,1993-06-21,61.333333333333336,9,4.911563578955632,14.734690736866897,1993-06-21,80,96.025,19.53694456008673,1.6473885057535422,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11003,Pycnopodia helianthoides,Sunflower Star,1993,1993-06-21,208,1,0,0,1993-06-21,3,275.6666666666667,8.573214099741124,0,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,1993,1993-06-21,66.97916666666667,48,4.706442244056919,32.607188358380256,1993-06-21,383,59.53524804177545,25.48013285679045,1.666149492757604,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,1993,1993-06-21,44.56060606060606,66,1.953091870562445,15.86699336423159,1993-06-21,1012,30.39822134387352,9.172661470017033,0.4987746629964306,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,5002,Tethya aurantia,Orange Puffball Sponge,1994,1994-08-22,52,9,6.764102780099744,20.292308340299233,1994-09-12,21,42.523809523809526,16.62602186858309,4.428144714038331,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9003,Haliotis corrugata,Pink Abalone,1994,1994-08-22,153.42857142857142,7,6.1007097039711935,16.140960697706255,1994-08-22,7,153.42857142857142,16.140960697706255,6.1007097039711935,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9006,Kelletia kelletii,Kellets Whelk,1994,1994-08-22,94.24489795918367,49,2.61121322297334,18.27849256081338,1994-09-06,93,95.88172043010752,14.976221445882452,1.8953913838052905,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,1994,1994-07-26,105.57894736842105,38,1.3192751613862246,8.132558278618399,1994-08-21,392,70.18877551020408,16.049912042283033,0.41075622194327616,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9009,Megathura crenulata,Giant Keyhole Limpet,1994,1994-08-22,85.25,4,8.855612627029256,17.711225254058512,1994-09-01,151,70.74172185430463,7.317187303538183,1.4413190702449112,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,1994,1994-08-22,104.6,5,40.43819976210612,90.42256355578512,1994-08-11,120,98.18333333333334,28.619928766170002,8.254412961158009,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11004,Lytechinus anamesus,White Urchin,1994,1994-07-25,14,163,0.3113761359619514,3.975384381615832,1994-09-06,498,14.855421686746988,4.319697580930076,0.17814123374398613,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,1994,1994-07-25,76.8695652173913,46,2.751629298345337,18.662457892613524,1994-08-18,409,51.044009779951104,26.305658291083713,0.9227991521939696,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,1994,1994-07-25,31.508196721311474,61,1.5424867016744772,12.04720626184341,1994-08-24,854,22.256440281030446,11.492574625926434,0.41224691152292003,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,5002,Tethya aurantia,Orange Puffball Sponge,1995,1995-09-11,53.2,5,5.05489861421572,11.303096920755834,1995-07-31,77,46.01298701298701,19.04116158742166,1.2881074408684934,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9003,Haliotis corrugata,Pink Abalone,1995,1995-09-11,136.25,8,5.101317231852965,14.428704030508076,1995-09-11,8,136.25,14.428704030508076,5.101317231852965,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9006,Kelletia kelletii,Kellets Whelk,1995,1995-09-11,102.81481481481481,27,3.1644618865854075,16.443026298543565,1995-08-22,41,102.09756097560975,15.588384831151787,2.5679692738768303,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,1995,1995-09-11,88.51428571428572,35,4.382408512813227,25.926678403937988,1995-08-01,359,54.289693593314766,20.28976024608875,1.368357750487121,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11004,Lytechinus anamesus,White Urchin,1995,1995-09-11,17.328767123287673,146,0.32375018995873983,3.9118884292314293,1995-07-29,381,18.593175853018373,3.169563627485231,0.20041211531550565,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,1995,1995-09-11,59.11363636363637,88,2.6850631282391855,25.18812482562775,1995-07-29,814,51.79115479115479,22.632234896726352,0.8828433182669536,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,1995,1995-09-11,28.31858407079646,113,0.8981551463331634,9.547520167979554,1995-07-31,1281,24.375487900078063,10.399788206996055,0.2667571197460124,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,5002,Tethya aurantia,Orange Puffball Sponge,1996,1996-09-16,43.6,5,8.383793890596309,18.74673304872078,1996-09-16,5,43.6,18.74673304872078,8.383793890596309,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9002,Haliotis rufescens,Red Abalone,1996,1996-09-16,99,1,0,0,1996-09-16,1,99,0,0,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9003,Haliotis corrugata,Pink Abalone,1996,1996-09-16,132,5,14.110988625890107,31.55312979721663,1996-09-16,5,132,31.55312979721663,14.110988625890107,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9006,Kelletia kelletii,Kellets Whelk,1996,1996-08-19,104.38095238095238,21,1.6169120235669945,7.409621740079973,1996-08-24,34,100.47058823529412,12.111798308397697,1.2707396448648896,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,1996,1996-08-19,74.47619047619048,63,3.176575351125684,25.21328519980872,1996-07-27,407,57.04422604422604,16.05272788602726,1.2497761475893496,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11001,Patiria miniata,Bat Star,1996,1996-08-19,71.65384615384616,52,1.9482742734315537,14.04920558304963,1996-08-03,310,59.325806451612905,14.357569755289019,0.7979412572662972,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,1996,1996-08-19,83.53846153846153,13,4.498014531899175,16.21782203254463,1996-07-19,177,101.51412429378531,28.128796354994606,1.2190061513618935,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11003,Pycnopodia helianthoides,Sunflower Star,1996,1996-08-19,275,1,0,0,1996-09-25,9,261.6666666666667,44.3220537029191,0,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11004,Lytechinus anamesus,White Urchin,1996,1996-08-19,17.920529801324502,151,0.36568324859915935,4.4935909898667035,1996-07-28,625,20.6576,3.5180377880108016,0.17974363959466813,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,1996,1996-08-19,58.76829268292683,82,2.9569234729516194,26.776080871575772,1996-07-21,793,43.65069356872635,19.287810928498896,0.9508465113108888,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,1996,1996-08-19,33.325,120,1.0525209485906788,11.529789315797,1996-07-20,1635,24.803669724770643,7.334152108552279,0.2851428545528511,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,5002,Tethya aurantia,Orange Puffball Sponge,1997,1997-09-08,44.8,15,3.354863799189337,12.993331623054447,1997-08-03,73,46.602739726027394,13.919617984707147,1.5207544390620538,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9003,Haliotis corrugata,Pink Abalone,1997,1997-09-08,139.16666666666666,6,5.809076550568978,14.229273425660997,1997-09-08,6,139.16666666666666,14.229273425660997,5.809076550568978,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9006,Kelletia kelletii,Kellets Whelk,1997,1997-09-08,104.77777777777777,9,2.862174679460986,8.586524038382958,1997-08-16,28,111.35714285714286,9.706353262208914,1.622700516574238,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,1997,1997-09-08,96.63513513513513,74,2.6137087551324596,22.483972864966486,1997-07-30,340,65.07941176470588,13.110288969640257,1.2193646317948557,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11001,Patiria miniata,Bat Star,1997,1997-09-08,72.54166666666667,24,2.452308412685062,12.013808606025911,1997-07-21,282,60.01418439716312,13.224406955259674,0.7154118915330436,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,1997,1997-09-08,235,1,0,0,1997-07-16,182,109.04395604395604,24.52658920950513,0,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11004,Lytechinus anamesus,White Urchin,1997,1997-09-08,16.063492063492063,63,0.5775130284209844,4.583867556305105,1997-07-20,693,19.005772005772005,3.360552768306479,0.17412672971038723,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,1997,1997-08-04,62.863207547169814,212,1.5957836001690886,23.2349599374853,1997-07-21,1010,46.834653465346534,18.167118785936523,0.7311075033685057,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,1997,1997-08-04,37.41156462585034,294,0.7113415243849572,12.19696637317692,1997-07-20,1287,28.74048174048174,8.333191427498164,0.3399871891964788,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,5002,Tethya aurantia,Orange Puffball Sponge,1998,1998-09-14,42.77777777777778,9,5.288650269541878,15.865950808625634,1998-07-26,99,40.7979797979798,15.129681548053675,1.5945880537711237,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9003,Haliotis corrugata,Pink Abalone,1998,1998-09-14,141.33333333333334,6,5.704124563597559,13.972194610089792,1998-09-14,6,141.33333333333334,13.972194610089792,5.704124563597559,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9006,Kelletia kelletii,Kellets Whelk,1998,1998-08-24,77.54666666666667,75,3.2021822188880757,27.731711491038958,1998-08-11,119,85.41176470588235,23.25283392866955,2.542161824385539,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,1998,1998-08-24,61.54,50,3.4949346202754636,24.712919698004118,1998-08-06,259,62.03088803088803,16.29828821085062,1.5355861129955266,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9009,Megathura crenulata,Giant Keyhole Limpet,1998,1998-09-14,92.88888888888889,9,2.593650577779496,7.780951733338488,1998-07-25,131,75.54961832061069,8.023286647534905,0.6798249094101572,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9010,Crassedoma giganteum,Rock Scallop,1998,1998-09-14,71.71428571428571,14,7.241059632844768,27.093564263304227,1998-08-14,181,69.37569060773481,25.701751483777386,2.0138487717885454,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11001,Patiria miniata,Bat Star,1998,1998-08-24,66.8,5,3.604441704342019,8.059776671843954,1998-07-21,209,60.77511961722488,13.805360143352258,0.5575064099444836,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11004,Lytechinus anamesus,White Urchin,1998,1998-08-24,10.826086956521738,184,0.33741355674674006,4.576900165272709,1998-08-04,411,16.990267639902676,4.023906574119392,0.2257618360684462,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,1998,1998-09-02,55.37264150943396,212,1.1987218157899797,17.453653091257863,1998-08-02,966,49.60973084886128,16.7495631855455,0.5615620832311915,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,1998,1998-08-24,40.29207920792079,202,0.6745359212933758,9.586956724698974,1998-08-06,926,29.744060475161987,7.105973630313914,0.3150469457308066,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11007,Parastichopus parvimensis,Warty Sea Cucumber,1998,1998-09-14,150,13,5.32938710021193,19.215378456610456,1998-08-02,96,134.375,23.751082408982768,1.9611613513818404,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,5002,Tethya aurantia,Orange Puffball Sponge,1999,1999-08-16,44.166666666666664,12,4.159716425519982,14.409680388158819,1999-07-31,57,44.63157894736842,13.858088488004158,1.9086087929081934,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9003,Haliotis corrugata,Pink Abalone,1999,1999-08-16,146.5,2,7.424621202458749,10.5,1999-08-16,2,146.5,10.5,7.424621202458749,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9006,Kelletia kelletii,Kellets Whelk,1999,1999-07-19,83,4,10.21028892833107,20.42057785666214,1999-07-25,12,102.66666666666667,12.074175511632845,5.8949130612757985,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,1999,1999-07-19,41.390243902439025,82,2.323595191846969,21.041049367298605,1999-07-26,359,49.95264623955432,18.379146408894684,1.1105041120790864,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11001,Patiria miniata,Bat Star,1999,1999-07-19,62.526315789473685,19,3.8900173546762185,16.956192537653056,1999-07-14,284,62.151408450704224,16.590393614764356,1.0061649148245067,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,1999,1999-07-19,150,2,31.11269837220809,44,1999-07-10,50,120.94,20.235992306170328,6.222539674441618,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11004,Lytechinus anamesus,White Urchin,1999,1999-07-19,14.164079822616408,451,0.14774337062798218,3.137590589544357,1999-07-13,1139,15.621597892888499,4.127868853157103,0.0929681977004369,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,1999,1999-07-19,44.84070796460177,113,2.178234279633983,23.154948006806258,1999-07-14,904,35.54424778761062,17.150816473536818,0.7701221150710919,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,1999,1999-07-19,35.415902140672785,327,0.6228888428994488,11.26378697281766,1999-07-19,1581,27.847564832384567,7.917065811891165,0.2832816825738254,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11007,Parastichopus parvimensis,Warty Sea Cucumber,1999,1999-07-19,121.42857142857143,112,2.642184828991707,27.96225590151912,1999-07-25,207,126.61835748792271,27.662717660666303,1.9435111350064134,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,5002,Tethya aurantia,Orange Puffball Sponge,2000,2000-09-25,42.19512195121951,41,2.1681869194747088,13.883170215373372,2000-09-07,73,44.38356164383562,13.258767323266774,1.6249021687264507,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9006,Kelletia kelletii,Kellets Whelk,2000,2000-09-25,84.5,2,18.738329701443508,26.5,2000-09-25,2,84.5,26.5,18.738329701443508,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,2000,2000-09-25,38.48684210526316,76,1.6308883747657905,14.217755227598742,2000-08-15,435,40.751724137931035,13.17140186291699,0.6816891861135572,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11001,Patiria miniata,Bat Star,2000,2000-09-25,49.81481481481482,27,3.8721109100805,20.12007848640357,2000-08-07,274,61.60948905109489,15.149956797341085,1.2154983933173584,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2000,2000-09-25,99.11111111111111,9,9.402448386739218,28.207345160217653,2000-07-16,137,119.4963503649635,35.89770147581831,2.4099161341491766,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11004,Lytechinus anamesus,White Urchin,2000,2000-09-25,17.834745762711865,236,0.10555484352621791,1.6215642750366899,2000-08-18,869,19.210586881472956,2.6900927116795605,0.055007800451921524,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,2000,2000-09-25,25.761290322580646,155,1.2566603866788697,15.645295642921626,2000-08-15,961,32.62539021852237,13.093468677769886,0.5046869562232783,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,2000,2000-09-25,21.723300970873787,206,0.8348841155297733,11.98284132378335,2000-08-16,1108,20.175992779783392,8.246084599428764,0.35998957840783,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,2001,2001-06-25,39.17171717171717,99,1.3879273368686798,13.80970263801184,2001-07-19,307,40.86319218241042,11.49193297534614,0.7881613596392398,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11001,Patiria miniata,Bat Star,2001,2001-06-25,48.94814814814815,135,1.56330761580077,18.163993082986813,2001-07-09,445,59.69438202247191,16.55667634306134,0.8610558513495826,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2001,2001-06-25,113.82758620689656,29,3.2988554082889485,17.76488004854297,2001-07-05,245,111.88163265306123,31.987970757129837,1.1349565543049098,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11003,Pycnopodia helianthoides,Sunflower Star,2001,2001-06-25,144,1,0,0,2001-07-28,25,168,23.84114091229696,0,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11004,Lytechinus anamesus,White Urchin,2001,2001-06-25,18.81725888324873,197,0.18907667469802808,2.653817592870353,2001-07-22,844,20.545023696682463,2.867093578164371,0.09134816874967808,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11005,Strongylocentrotus franciscanus,Red Urchin,2001,2001-06-25,35.68619246861925,239,1.332249797469512,20.59608205370516,2001-07-26,1120,34.10089285714286,13.278555368234178,0.615425662769677,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11006,Strongylocentrotus purpuratus,Purple Urchin,2001,2001-06-25,23.559055118110237,254,0.7073545931045335,11.273377141658322,2001-07-20,1313,21.54836252856055,7.887400611334592,0.3111155176615724,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9007,Megastraea undosa,Wavy Turban Snail,2002,2002-09-09,51.04615384615385,65,1.9043930240810094,15.353707414202823,2002-08-25,198,53.07070707070707,11.135644868277822,1.0911404731408296,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,9008,Lithopoma gibberosa,Red Turban Snail,2002,2002-09-09,41.42857142857143,7,3.3003224508952727,8.731832451392071,2002-09-06,8,41.875,8.16788134795589,3.0871689692820437,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11001,Patiria miniata,Bat Star,2002,2002-09-09,59.054545454545455,55,2.034970007181365,15.091741488543487,2002-08-17,345,64.31304347826087,14.189204989311198,0.8125120487972173,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11002,Pisaster giganteus,Giant-spined Sea Star,2002,2002-09-09,113.0909090909091,22,8.450856744407657,39.638031657979795,2002-08-20,288,98.61805555555556,30.347605112640963,2.3356934148537136,50.67
10,SC,Santa Cruz Island,YB,Yellow Banks,11003,Pycnopodia helianthoides,Sunflower Star,2002,2002-09-09,206,3,11.8133634311129,20.46134567096374,2002-08-21,27,176.7037037037037,26.465182111550465,3.9377878103709665,50.67
