ReserveStatus,SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanDensity_sqm,StandardError,StandardDeviation,TotalCount,AreaSurveyed_sqm,MeanDepth,MPA_Date,MPA_TotalCount,MPA_Mean,MPA_SD,MPA_SE,MPA_AreaSurveyed_sqm
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-06-07,4.43,0.6549,4.1417,886,200,40,2017-07-02,1674,8.37,3.421,0.3123,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-06-07,2.28,0.3608,2.2816,456,200,40,2017-07-02,10957,54.785,25.28,2.3077,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-06-07,0,0,0,0,200,40,2017-07-02,0,0,0,0,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-06-07,0,0,0,0,200,40,2017-07-02,0,0,0,0,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-05-23,0.165,0.0364,0.2304,33,200,40,2018-07-13,184,0.92,0.4565,0.0417,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-05-23,0.225,0.0454,0.2871,45,200,40,2018-07-13,1270,6.35,3.6349,0.3318,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-05-23,1.255,0.1999,1.2641,251,200,40,2018-07-13,312,1.56,0.926,0.0845,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-05-23,0.38,0.1483,0.9379,76,200,40,2018-07-13,2979,14.895,8.5583,0.7813,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-05-23,0,0,0,0,200,40,2018-07-13,0,0,0,0,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-05-23,0,0,0,0,200,40,2018-07-13,0,0,0,0,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-07-09,0.04,0.0128,0.081,8,200,40,2019-06-27,101,0.505,0.3079,0.0281,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2019,2019-07-09,1.76,0.1218,0.7702,352,200,40,2019-06-27,953,4.765,1.3983,0.1276,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2016,Sargassum horneri,Devil Weed (Adult),2019,2019-07-09,0.065,0.0346,0.219,13,200,40,2019-06-27,36,0.18,0.2116,0.0193,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,2016.5,Sargassum horneri,Devil Weed (Juvenile),2019,2019-07-09,0.41,0.1722,1.0888,82,200,40,2019-06-27,1299,6.495,4.972,0.4539,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-07-09,0,0,0,0,200,40,2019-06-27,0,0,0,0,600
Inside,28,SC,Santa Cruz Island,CVP,Cavern Point,11011,Pisaster ochraceus,Ochre Sea Star,2019,2019-07-09,0,0,0,0,200,40,2019-06-27,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2005,2005-08-31,0,0,0,0,200,37.82,2005-08-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2005,2005-08-31,0,0,0,0,200,37.82,2005-08-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-08-31,0.05,0.0156,0.0987,10,200,37.82,2005-08-26,42,0.21,0.1339,0.0122,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-07-20,0,0,0,0,200,37.82,2006-07-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2006,2006-07-20,0,0,0,0,200,37.82,2006-07-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-07-20,0.11,0.0248,0.1566,22,200,37.82,2006-07-26,37,0.185,0.1265,0.0115,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-06-27,0,0,0,0,200,37.82,2007-08-04,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2007,2007-06-27,0,0,0,0,200,37.82,2007-08-04,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-06-27,0.09,0.0214,0.1355,18,200,37.82,2007-08-04,56,0.28,0.1532,0.014,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-06-23,0,0,0,0,200,37.82,2008-06-21,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2008,2008-06-23,0,0,0,0,200,37.82,2008-06-21,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-06-23,0.145,0.0226,0.1431,29,200,37.82,2008-06-21,65,0.325,0.1617,0.0148,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-08-31,0,0,0,0,200,37.82,2009-07-20,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2009,2009-08-31,0,0,0,0,200,37.82,2009-07-20,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-08-31,0.1,0.0258,0.1633,20,200,37.82,2009-07-20,79,0.395,0.2082,0.019,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-07-26,0,0,0,0,200,37.82,2010-07-07,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2010,2010-07-26,0,0,0,0,200,37.82,2010-07-07,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-07-26,0,0,0,0,200,37.82,2010-07-07,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-07-26,0,0,0,0,200,37.82,2010-07-07,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-07-26,0.31,0.0435,0.2753,62,200,37.82,2010-07-07,151,0.755,0.2586,0.0236,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-06-27,0,0,0,0,200,37.82,2011-06-15,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2011,2011-06-27,0,0,0,0,200,37.82,2011-06-15,1,0.005,0.0183,0.0017,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-06-27,0,0,0,0,200,37.82,2011-06-15,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-06-27,0,0,0,0,200,37.82,2011-06-15,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-06-27,0.17,0.0348,0.2198,34,200,37.82,2011-06-15,118,0.59,0.223,0.0204,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-05-16,0,0,0,0,200,37.82,2012-06-29,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-05-16,0,0,0,0,200,37.82,2012-06-29,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-05-16,0,0,0,0,200,37.82,2012-06-29,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-05-16,0,0,0,0,200,37.82,2012-06-29,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-05-16,0.245,0.034,0.2148,49,200,37.82,2012-06-29,161,0.805,0.2494,0.0228,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2012,2012-05-16,0.005,0.005,0.0316,1,200,37.82,2012-06-29,10,0.05,0.0613,0.0056,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-06-14,0,0,0,0,200,37.82,2013-06-23,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2013,2013-06-14,0,0,0,0,200,37.82,2013-06-23,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-06-14,0,0,0,0,200,37.82,2013-06-23,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-06-14,0,0,0,0,200,37.82,2013-06-23,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-06-14,0.095,0.0226,0.1431,19,200,37.82,2013-06-23,68,0.34,0.1675,0.0153,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2013,2013-06-14,0.005,0.005,0.0316,1,200,37.82,2013-06-23,5,0.025,0.0401,0.0037,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2014,2014-05-12,0,0,0,0,200,37.82,2014-06-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2014,2014-05-12,0,0,0,0,200,37.82,2014-06-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2014,2014-05-12,0,0,0,0,200,37.82,2014-06-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2014,2014-05-12,0,0,0,0,200,37.82,2014-06-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-05-12,0,0,0,0,200,37.82,2014-06-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2014,2014-05-12,0,0,0,0,200,37.82,2014-06-26,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-07-27,0,0,0,0,200,37.82,2015-07-02,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2015,2015-07-27,0,0,0,0,200,37.82,2015-07-02,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2015,2015-07-27,0,0,0,0,200,37.82,2015-07-02,1,0.005,0.0183,0.0017,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2015,2015-07-27,0.015,0.0084,0.0533,3,200,37.82,2015-07-02,14,0.07,0.1221,0.0111,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-07-27,0,0,0,0,200,37.82,2015-07-02,1,0.005,0.0183,0.0017,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2015,2015-07-27,0,0,0,0,200,37.82,2015-07-02,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-06-23,0,0,0,0,200,37.82,2016-07-25,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2016,2016-06-23,0,0,0,0,200,37.82,2016-07-25,1,0.005,0.0183,0.0017,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2016,2016-06-23,0,0,0,0,200,37.82,2016-07-25,402,2.01,1.7636,0.161,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2016,2016-06-23,0.685,0.1726,1.0916,137,200,37.82,2016-07-25,28748,143.74,88.2364,8.0548,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-06-23,0,0,0,0,200,37.82,2016-07-25,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2016,2016-06-23,0,0,0,0,200,37.82,2016-07-25,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-08-07,0,0,0,0,200,37.82,2017-07-01,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2017,2017-08-07,0,0,0,0,200,37.82,2017-07-01,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-08-07,0.365,0.1476,0.9336,73,200,37.82,2017-07-01,198,0.99,0.8218,0.075,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-08-07,4.125,1.2665,8.0098,825,200,37.82,2017-07-01,932,4.66,4.9785,0.4545,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-08-07,0,0,0,0,200,37.82,2017-07-01,1,0.005,0.0183,0.0017,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-08-07,0,0,0,0,200,37.82,2017-07-01,1,0.005,0.0183,0.0017,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-09-10,0,0,0,0,200,37.82,2018-06-23,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-09-10,0,0,0,0,200,37.82,2018-06-23,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-09-10,0.015,0.0111,0.07,3,200,37.82,2018-06-23,286,1.43,2.0668,0.1887,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-09-10,1.46,0.4134,2.6144,292,200,37.82,2018-06-23,517,2.585,2.239,0.2044,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-09-10,0,0,0,0,200,37.82,2018-06-23,2,0.01,0.0257,0.0023,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-09-10,0,0,0,0,200,37.82,2018-06-23,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-06-05,0,0,0,0,200,37.82,2019-05-31,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2019,2019-06-05,0,0,0,0,200,37.82,2019-05-31,0,0,0,0,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016,Sargassum horneri,Devil Weed (Adult),2019,2019-06-05,0.565,0.2164,1.3684,113,200,37.82,2019-05-31,587,2.935,1.4227,0.1299,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,2016.5,Sargassum horneri,Devil Weed (Juvenile),2019,2019-06-05,13.1,2.8482,18.0136,2620,200,37.82,2019-05-31,5657,28.285,12.7616,1.165,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-06-05,0.005,0.005,0.0316,1,200,37.82,2019-05-31,1,0.005,0.0183,0.0017,600
Outside,29,SC,Santa Cruz Island,LS,Little Scorpion,11011,Pisaster ochraceus,Ochre Sea Star,2019,2019-06-05,0,0,0,0,200,37.82,2019-05-31,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2005,2005-09-14,0,0,0,0,200,29.73,2005-08-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2005,2005-09-14,0,0,0,0,200,29.73,2005-08-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-09-14,0.035,0.0141,0.0893,7,200,29.73,2005-08-26,42,0.21,0.1339,0.0122,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-08-17,0,0,0,0,200,29.73,2006-07-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2006,2006-08-17,0,0,0,0,200,29.73,2006-07-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-08-17,0.015,0.0084,0.0533,3,200,29.73,2006-07-26,37,0.185,0.1265,0.0115,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-08-06,0,0,0,0,200,29.73,2007-08-04,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2007,2007-08-06,0,0,0,0,200,29.73,2007-08-04,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-08-06,0.045,0.0134,0.0846,9,200,29.73,2007-08-04,56,0.28,0.1532,0.014,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-05-14,0,0,0,0,200,29.73,2008-06-21,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2008,2008-05-14,0,0,0,0,200,29.73,2008-06-21,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-05-14,0.05,0.0224,0.1414,10,200,29.73,2008-06-21,65,0.325,0.1617,0.0148,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-07-28,0,0,0,0,200,29.73,2009-07-20,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2009,2009-07-28,0,0,0,0,200,29.73,2009-07-20,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-07-28,0.07,0.0221,0.14,14,200,29.73,2009-07-20,79,0.395,0.2082,0.019,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-07-12,0,0,0,0,200,29.73,2010-07-07,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2010,2010-07-12,0,0,0,0,200,29.73,2010-07-07,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-07-12,0,0,0,0,200,29.73,2010-07-07,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-07-12,0,0,0,0,200,29.73,2010-07-07,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-07-12,0.11,0.0226,0.1429,22,200,29.73,2010-07-07,151,0.755,0.2586,0.0236,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-06-29,0,0,0,0,200,29.73,2011-06-15,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2011,2011-06-29,0.005,0.005,0.0316,1,200,29.73,2011-06-15,1,0.005,0.0183,0.0017,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-06-29,0,0,0,0,200,29.73,2011-06-15,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-06-29,0,0,0,0,200,29.73,2011-06-15,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-06-29,0.14,0.027,0.1707,28,200,29.73,2011-06-15,118,0.59,0.223,0.0204,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-08-13,0,0,0,0,200,29.73,2012-06-29,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-08-13,0,0,0,0,200,29.73,2012-06-29,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-08-13,0,0,0,0,200,29.73,2012-06-29,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-08-13,0,0,0,0,200,29.73,2012-06-29,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-08-13,0.315,0.0501,0.3167,63,200,29.73,2012-06-29,161,0.805,0.2494,0.0228,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11011,Pisaster ochraceus,Ochre Sea Star,2012,2012-08-13,0,0,0,0,200,29.73,2012-06-29,10,0.05,0.0613,0.0056,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-07-15,0,0,0,0,200,29.73,2013-06-23,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2013,2013-07-15,0,0,0,0,200,29.73,2013-06-23,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-07-15,0,0,0,0,200,29.73,2013-06-23,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-07-15,0,0,0,0,200,29.73,2013-06-23,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-07-15,0.125,0.0284,0.1794,25,200,29.73,2013-06-23,68,0.34,0.1675,0.0153,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11011,Pisaster ochraceus,Ochre Sea Star,2013,2013-07-15,0.01,0.007,0.0441,2,200,29.73,2013-06-23,5,0.025,0.0401,0.0037,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2014,2014-08-25,0,0,0,0,200,29.73,2014-06-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2014,2014-08-25,0,0,0,0,200,29.73,2014-06-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,Sargassum horneri,Devil Weed (Adult),2014,2014-08-25,0,0,0,0,200,29.73,2014-06-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2014,2014-08-25,0,0,0,0,200,29.73,2014-06-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-08-25,0,0,0,0,200,29.73,2014-06-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,11011,Pisaster ochraceus,Ochre Sea Star,2014,2014-08-25,0,0,0,0,200,29.73,2014-06-26,0,0,0,0,600
Outside,30,SC,Santa Cruz Island,PRF,Pedro Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-07-13,0,0,0,0,200,29.73,2015-07-02,0,0,0,0,600
